ticker,date,compound,Interpretation
CSCO,2021-01-18,-0.7184,Negative
CSCO,2021-01-19,0.38634999999999997,Positive
CSCO,2021-01-20,0.0386,Neutral
CSCO,2021-01-21,0.34,Positive
GSK,2020-10-28,0.1106375,Positive
GSK,2020-10-29,-0.21757999999999997,Negative
GSK,2020-10-30,0.0,Neutral
GSK,2020-10-31,0.0,Neutral
GSK,2020-11-01,0.0,Neutral
GSK,2020-11-02,0.0,Neutral
GSK,2020-11-08,0.0,Neutral
GSK,2020-11-09,0.0,Neutral
GSK,2020-11-10,0.148,Positive
GSK,2020-11-11,-0.3716,Negative
GSK,2020-11-12,0.0,Neutral
GSK,2020-11-13,0.1675,Positive
GSK,2020-11-15,0.4019,Positive
GSK,2020-11-16,0.274125,Positive
GSK,2020-11-18,0.0,Neutral
GSK,2020-11-19,0.6486,Positive
GSK,2020-11-20,0.10115,Positive
GSK,2020-11-23,0.5574,Positive
GSK,2020-11-24,0.0,Neutral
GSK,2020-11-27,-0.3818,Negative
GSK,2020-12-01,0.35015,Positive
GSK,2020-12-02,0.4404,Positive
GSK,2020-12-03,0.058824999999999995,Positive
GSK,2020-12-04,0.379,Positive
GSK,2020-12-05,0.5106,Positive
GSK,2020-12-07,-0.4767,Negative
GSK,2020-12-08,-0.25,Negative
GSK,2020-12-09,0.2732,Positive
GSK,2020-12-10,0.34,Positive
GSK,2020-12-11,-0.17501,Negative
GSK,2020-12-14,0.0,Neutral
GSK,2020-12-15,0.0,Neutral
GSK,2020-12-16,0.1531,Positive
GSK,2020-12-17,0.0,Neutral
GSK,2020-12-18,0.0,Neutral
GSK,2020-12-21,0.229275,Positive
GSK,2020-12-22,0.0,Neutral
GSK,2020-12-23,0.0,Neutral
GSK,2020-12-28,0.1027,Positive
GSK,2020-12-31,0.5709,Positive
GSK,2021-01-06,-0.4767,Negative
GSK,2021-01-08,0.0,Neutral
GSK,2021-01-11,0.11315,Positive
GSK,2021-01-12,-0.21989999999999998,Negative
GSK,2021-01-13,0.0,Neutral
GSK,2021-01-21,0.4019,Positive
GSK,2021-01-22,0.214625,Positive
LMT,2020-12-03,0.2023,Positive
LMT,2020-12-04,0.1034,Positive
LMT,2020-12-08,0.2473,Positive
LMT,2020-12-09,0.2473,Positive
LMT,2020-12-10,-0.08785000000000001,Negative
LMT,2020-12-11,0.14365,Positive
LMT,2020-12-13,0.539,Positive
LMT,2020-12-14,0.41522499999999996,Positive
LMT,2020-12-17,0.0,Neutral
LMT,2020-12-18,0.4588,Positive
LMT,2020-12-20,0.14303333333333332,Positive
LMT,2020-12-21,0.17865384615384614,Positive
LMT,2020-12-22,0.4487,Positive
LMT,2020-12-23,0.017680000000000008,Neutral
LMT,2020-12-24,0.19063333333333332,Positive
LMT,2020-12-26,0.38245,Positive
LMT,2020-12-28,0.09684999999999999,Positive
LMT,2020-12-29,0.0,Neutral
LMT,2020-12-30,0.7506,Positive
LMT,2020-12-31,0.1648333333333333,Positive
LMT,2021-01-02,0.6908,Positive
LMT,2021-01-03,-0.1926,Negative
LMT,2021-01-04,0.33113333333333334,Positive
LMT,2021-01-05,0.38126666666666664,Positive
LMT,2021-01-06,0.41352500000000003,Positive
LMT,2021-01-07,0.61025,Positive
LMT,2021-01-08,0.24914999999999998,Positive
LMT,2021-01-10,0.6908,Positive
LMT,2021-01-11,0.34,Positive
LMT,2021-01-12,-0.5106,Negative
LMT,2021-01-13,0.34,Positive
LMT,2021-01-14,0.2733333333333334,Positive
LMT,2021-01-15,0.0,Neutral
LMT,2021-01-16,0.3902,Positive
LMT,2021-01-17,0.6369,Positive
LMT,2021-01-18,0.5719,Positive
LMT,2021-01-19,-0.09866666666666667,Negative
LMT,2021-01-20,0.1531,Positive
LMT,2021-01-21,0.0,Neutral
MRK,2020-11-24,0.27886666666666665,Positive
MRK,2020-11-25,0.0,Neutral
MRK,2020-11-26,0.0,Neutral
MRK,2020-11-27,-0.08974999999999998,Negative
MRK,2020-11-30,0.3326,Positive
MRK,2020-12-02,0.19191428571428573,Positive
MRK,2020-12-03,0.39225,Positive
MRK,2020-12-04,0.6369,Positive
MRK,2020-12-05,-0.5574,Negative
MRK,2020-12-06,0.4939,Positive
MRK,2020-12-08,0.0,Neutral
MRK,2020-12-09,0.0,Neutral
MRK,2020-12-10,0.0,Neutral
MRK,2020-12-11,-0.2023,Negative
MRK,2020-12-13,0.0,Neutral
MRK,2020-12-14,-0.49985,Negative
MRK,2020-12-15,0.0,Neutral
MRK,2020-12-16,0.46295,Positive
MRK,2020-12-17,-0.3612,Negative
MRK,2020-12-18,-0.22712499999999997,Negative
MRK,2020-12-19,0.2023,Positive
MRK,2020-12-22,0.17,Positive
MRK,2020-12-23,0.02902857142857143,Neutral
MRK,2020-12-24,0.0,Neutral
MRK,2020-12-28,-0.08895,Negative
MRK,2020-12-29,0.21075,Positive
MRK,2020-12-30,-0.5574,Negative
MRK,2020-12-31,0.0,Neutral
MRK,2021-01-01,0.41960000000000003,Positive
MRK,2021-01-04,0.0,Neutral
MRK,2021-01-05,0.21989999999999998,Positive
MRK,2021-01-07,0.5859,Positive
MRK,2021-01-08,0.11301999999999998,Positive
MRK,2021-01-09,0.6369,Positive
MRK,2021-01-11,0.20095,Positive
MRK,2021-01-12,0.175,Positive
MRK,2021-01-13,0.0,Neutral
MRK,2021-01-14,-0.1771,Negative
MRK,2021-01-15,0.0,Neutral
MRK,2021-01-19,0.1365,Positive
MRK,2021-01-20,0.1323,Positive
MRK,2021-01-21,-0.5106,Negative
MRK,2021-01-22,0.0,Neutral
RCI,2020-07-22,-0.20380000000000004,Negative
RCI,2020-07-23,-0.11315,Negative
RCI,2020-08-05,0.4019,Positive
