trans_date,ticker,qty,price,action,comm_fees,trans_amount,total_plus_comm_fees,acct_bal,pred_trend,date,Open,High,Low,Volume,Close,SMA20,RSI14,MOM5,OBV,ATR14,recom_type_ordinal,compound,pred_close,right_call?,real_trend
2019-10-15,SAP,0,124.03930773225892,hold,0.0,0.0,0.0,50000.0,down,2019-10-15,124.03930773225892,126.06998934538636,123.6844303116009,830900.0,125.3700942993164,116.62385749816895,67.22535449028696,14.0767822265625,32788061993.0,2.5860785498075307,0.0,0.0,106.04556274414062,no,-
2019-10-16,SAP,0,127.01633073665268,hold,0.0,0.0,0.0,50000.0,down,2019-10-16,127.01633073665268,127.44020415018976,126.6417337355623,1091500.0,126.88817596435548,117.06942520141601,69.2916768135447,12.489692687988281,32789153493.0,2.5492236427408033,0.0,0.0,106.04837036132812,no,up
2019-10-17,SAP,0,128.10066885593758,hold,0.0,0.0,0.0,50000.0,down,2019-10-17,128.10066885593758,128.26824776826993,126.52344760017654,972200.0,126.76988983154295,117.50267105102539,68.92702950806027,13.160018920898438,32788181293.0,2.491764823123131,0.0,0.0,106.04907989501953,yes,down
2019-10-18,SAP,0,127.93308690934823,hold,0.0,0.0,0.0,50000.0,down,2019-10-18,127.93308690934823,128.11053313337632,126.12912801353468,1655800.0,127.29234313964844,117.98224754333496,69.68584423132876,2.8883056640625,32789837093.0,2.455310558603024,0.0,0.0,106.04752349853516,no,up
2019-10-21,SAP,0,131.08754264406588,hold,0.0,0.0,0.0,50000.0,down,2019-10-21,131.08754264406588,131.42271549796297,129.40188626723895,1210500.0,130.82139587402344,118.66292114257813,74.25862218432253,6.565223693847656,32791047593.0,2.5749578300109888,0.0,0.0,106.05252075195312,no,up
2019-10-22,SAP,0,131.41285258101072,hold,0.0,0.0,0.0,50000.0,down,2019-10-22,131.41285258101072,132.07331595373307,129.70747655766377,1092200.0,129.92434692382812,119.30958557128906,71.3138532952246,4.554252624511719,32789955393.0,2.560020799015154,0.0,0.0,106.05207824707031,yes,down
2019-10-23,SAP,0,129.0470197067062,hold,0.0,0.0,0.0,50000.0,down,2019-10-23,129.0470197067062,129.96377763048108,128.99772824978865,709100.0,129.78634643554688,120.01933975219727,70.84839208779955,2.898170471191392,32789246293.0,2.4461656977063875,0.0,0.0,106.04963684082031,yes,down
2019-10-24,SAP,0,129.59903626636063,hold,0.0,0.0,0.0,50000.0,down,2019-10-24,129.59903626636063,130.29892375005366,129.52017295071477,809400.0,129.9144744873047,120.71578483581543,71.03740667302331,3.144584655761733,32790055693.0,2.327064633537281,0.0,0.0,106.04924011230469,no,up
2019-10-25,SAP,0,129.48075814180166,hold,0.0,0.0,0.0,50000.0,down,2019-10-25,129.48075814180166,130.34822459312164,129.08644153516482,569200.0,129.99334716796875,121.42701683044433,71.16136467604926,2.7010040283203125,32790624893.0,2.250973092424391,0.0,0.0,106.0486068725586,no,up
2019-10-28,SAP,0,130.68338817195743,hold,0.0,0.0,0.0,50000.0,down,2019-10-28,130.68338817195743,131.29456006671322,130.496089677335,440900.0,130.8805389404297,122.16141471862792,72.58282709835755,0.05914306640625,32791065793.0,2.1831330785901106,0.0,0.0,106.04869842529297,no,up
2019-10-29,SAP,0,129.97363904105703,hold,0.0,0.0,0.0,50000.0,down,2019-10-29,129.97363904105703,130.5453717820713,129.7863405382654,513800.0,129.86520385742188,122.88053359985352,68.4260321152124,-0.05914306640625,32790551993.0,2.105352030273981,0.0,0.0,106.04652404785156,yes,down
2019-10-30,SAP,0,130.3777873529414,hold,0.0,0.0,0.0,50000.0,down,2019-10-30,130.3777873529414,131.6001461856863,129.31315515183573,485100.0,131.333984375,123.84510803222656,71.01228452948325,1.547637939453125,32791037093.0,2.118326244815166,0.0,0.0,106.04792785644531,no,up
2019-10-31,SAP,0,130.8410966170781,hold,0.0,0.0,0.0,50000.0,down,2019-10-31,130.8410966170781,131.35370063609744,130.36793177578903,413800.0,130.6932373046875,124.7061767578125,68.3808611952886,0.7787628173828125,32790623293.0,2.037429288778969,0.0,0.0,106.04693603515625,yes,down
2019-11-01,SAP,0,132.02401997487493,hold,0.0,0.0,0.0,50000.0,down,2019-11-01,132.02401997487493,132.34932551297334,131.4029958036321,1526900.0,131.78744506835938,125.6091407775879,70.39817547597909,1.794097900390625,32792150193.0,2.010190640172317,0.0,0.0,106.04955291748047,no,up
2019-11-04,SAP,0,133.06895476901963,hold,0.0,0.0,0.0,50000.0,down,2019-11-04,133.06895476901963,133.30552968822482,132.3591999281234,468600.0,132.5563507080078,126.59195251464844,71.76157139388954,1.675811767578125,32792618793.0,1.9750402101503979,0.0,0.0,106.05036163330078,no,up
2019-11-05,SAP,0,131.66915381426978,hold,0.0,0.0,0.0,50000.0,down,2019-11-05,131.66915381426978,131.8170131265738,130.7721005419211,486100.0,131.65928649902344,127.61025123596191,67.83603394364353,1.7940826416015625,32792132693.0,1.9614123498601344,0.0,0.0,106.04826354980469,yes,down
2019-11-06,SAP,0,132.94079836833274,hold,0.0,0.0,0.0,50000.0,down,2019-11-06,132.94079836833274,133.29567578444298,132.4774857683655,457600.0,133.18724060058594,128.54968910217286,70.76909380416045,1.8532562255859375,32792590293.0,1.9381964166858061,0.0,0.0,106.0499038696289,no,up
2019-11-07,SAP,0,132.78307206010098,hold,0.0,0.0,0.0,50000.0,down,2019-11-07,132.78307206010098,133.7589887172425,132.7042087405869,269200.0,133.1576690673828,129.52707901000977,70.63484249502147,2.4644317626953125,32792321093.0,1.875095242397934,0.0,0.0,106.05007934570312,yes,down
2019-11-08,SAP,0,133.46324595839684,hold,0.0,0.0,0.0,50000.0,down,2019-11-08,133.46324595839684,134.49830627441406,133.18723187967748,327000.0,134.49830627441406,130.03179244995118,73.12404856888921,2.7108612060546875,32792648093.0,1.8369196684431708,0.0,0.0,106.05148315429688,no,up
2019-11-11,SAP,0,134.02514291998258,hold,0.0,0.0,0.0,50000.0,down,2019-11-11,134.02514291998258,135.16862338382012,134.02514291998258,448700.0,134.83346557617188,130.56065711975097,73.72372503733929,2.2771148681640625,32793096793.0,1.7873882966856254,0.0,0.0,106.05230712890625,no,up
2019-11-12,SAP,0,133.79840461681945,hold,0.0,0.0,0.0,50000.0,down,2019-11-12,133.79840461681945,134.3110086412745,133.24637645585523,582600.0,133.4435272216797,130.96432876586914,67.04283286817872,1.78424072265625,32792514193.0,1.7730812126592699,0.0,0.0,106.0497817993164,yes,down
2019-11-13,SAP,0,132.5563423321293,hold,0.0,0.0,0.0,50000.0,down,2019-11-13,132.5563423321293,132.89150014091916,132.22118452333945,450700.0,132.38876342773438,131.23935813903807,62.42012763259992,-0.7984771728515625,32792063493.0,1.7337427473507678,0.0,0.0,106.04589080810547,yes,down
