trans_date,ticker,qty,price,action,comm_fees,trans_amount,total_plus_comm_fees,acct_bal,pred_trend,date,Open,High,Low,Volume,Close,SMA20,RSI14,MOM5,OBV,ATR14,recom_type_ordinal,compound,pred_close,right_call?,real_trend
2019-10-10,RCI,0,45.90922856813277,hold,0.0,0.0,0.0,50000.0,down,2019-10-10,45.90922856813277,46.00493114657899,45.68910971705097,339300.0,45.81352233886719,47.300284957885744,31.199303506040465,-0.8613357543945312,24697814024.0,0.619350746884141,0.0,0.0,45.3602294921875,no,-
2019-10-11,RCI,0,46.16763215254422,hold,0.0,0.0,0.0,50000.0,down,2019-10-11,46.16763215254422,46.62701112286562,46.08149836743274,408900.0,46.14849090576172,47.179697799682614,36.94733699702047,-0.5933609008789134,24698222924.0,0.6332177495351617,0.0,0.0,45.80021286010742,no,up
2019-10-14,RCI,0,46.25376433006973,hold,0.0,0.0,0.0,50000.0,down,2019-10-14,46.25376433006973,46.25376433006973,45.727389188894406,125800.0,45.784812927246094,47.05289001464844,33.65935192219446,-0.6316413879394531,24698097124.0,0.625586134652316,0.0,0.0,45.46662902832031,yes,down
2019-10-15,RCI,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2019-10-15,46.02407991861483,46.464317692769214,45.727396035604734,506200.0,46.38775634765625,46.9394811630249,42.754906858361466,0.48810195922852273,24698603324.0,0.6335386719746134,0.0,0.0,46.270320892333984,yes,up
2019-10-16,RCI,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2019-10-16,46.23462031466235,47.70845966921729,46.18676537682592,746800.0,47.373497009277344,46.88492965698242,53.88631516246127,1.5121192932128906,24699350124.0,0.696978359147239,0.0,0.0,47.091705322265625,yes,up
2019-10-17,RCI,0,47.44049607500497,hold,0.0,0.0,0.0,50000.0,down,2019-10-17,47.44049607500497,47.63190490025493,47.028968378504445,415400.0,47.43092727661133,46.84616985321045,54.44214007904681,1.6174049377441406,24699765524.0,0.690261085047471,0.0,0.0,47.2105827331543,no,up
2019-10-18,RCI,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2019-10-18,47.68932743966767,48.00514889016383,47.3830711365041,290400.0,47.61276245117188,46.81650180816651,56.24060207783589,1.4642715454101634,24700055924.0,0.6853908470912039,0.0,0.0,47.49134063720703,yes,up
2019-10-21,RCI,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2019-10-21,47.99557873388595,48.70378660333397,47.76588742571772,1575400.0,48.49323654174805,46.858611488342284,63.710894183354505,2.708423614501953,24701631324.0,0.7143646545962669,0.0,0.0,48.25105667114258,yes,up
2019-10-22,RCI,0,48.33054032521554,hold,0.0,0.0,0.0,50000.0,down,2019-10-22,48.33054032521554,48.761209236495205,48.25397534062387,811100.0,48.5506591796875,46.879187965393065,64.14084378865238,2.16290283203125,24702442424.0,0.6995696004016291,0.0,0.0,48.342838287353516,no,up
2019-10-23,RCI,0,45.89965589744356,hold,0.0,0.0,0.0,50000.0,down,2019-10-23,45.89965589744356,46.01450337200588,44.58851159482128,2705300.0,44.69378662109375,46.72606163024902,34.54013351831314,-2.6797103881835938,24699737124.0,0.9326108850062429,0.0,0.0,45.45294952392578,yes,down
