trans_date,ticker,qty,price,action,comm_fees,trans_amount,total_plus_comm_fees,acct_bal,pred_trend,date,Open,High,Low,Volume,Close,SMA20,RSI14,MOM5,OBV,ATR14,recom_type_ordinal,compound,pred_close,right_call?,real_trend
2019-10-15,MGA,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2019-10-15,50.24386717432076,51.32045177497464,50.00355788249801,843700.0,50.9840202331543,49.74065990447998,59.441043500976335,3.8930130004882812,31977244342.0,1.1348361663578126,0.0,0.0,50.30380630493164,no,-
2019-10-16,MGA,0,51.06091937048694,hold,0.0,0.0,0.0,50000.0,down,2019-10-16,51.06091937048694,51.9933206339566,50.77254894197096,832200.0,51.74340057373047,49.76084594726562,62.75661617337293,3.8449478149414062,31978076542.0,1.1409744181883716,0.0,0.0,50.86936569213867,no,up
2019-10-17,MGA,0,52.05099250444717,hold,0.0,0.0,0.0,50000.0,down,2019-10-17,52.05099250444717,52.05099250444717,50.95517908667496,565600.0,51.24355316162109,49.75892353057861,59.319216986268394,2.9125480651855398,31977510942.0,1.1377486324443604,0.0,0.0,50.617252349853516,yes,down
2019-10-18,MGA,0,51.06091181808933,hold,0.0,0.0,0.0,50000.0,down,2019-10-18,51.06091181808933,51.68571737648335,51.06091181808933,649100.0,51.36850738525391,49.789682960510255,59.91037102942277,1.5187454223632812,31978160042.0,1.101109841440765,0.0,0.0,50.75141143798828,no,up
2019-10-21,MGA,0,51.88758038094583,hold,0.0,0.0,0.0,50000.0,down,2019-10-21,51.88758038094583,51.92603074658751,51.43579775172787,479200.0,51.541534423828125,49.81851997375488,60.760687263432246,1.3937911987304688,31978639242.0,1.0622822357188242,0.0,0.0,51.04463195800781,no,up
2019-10-22,MGA,0,51.57998728312533,hold,0.0,0.0,0.0,50000.0,down,2019-10-22,51.57998728312533,52.33936554053178,51.166654999566326,1103100.0,52.09905624389648,49.90695362091064,63.45073311081072,1.1150360107421804,31979742342.0,1.0701699718078692,0.0,0.0,51.4570198059082,no,up
2019-10-23,MGA,0,51.964479571635,hold,0.0,0.0,0.0,50000.0,down,2019-10-23,51.964479571635,52.05099105834962,51.426185469096446,697000.0,52.05099105834961,49.97760448455811,63.049429664621634,0.3075904846191406,31979045342.0,1.0417914577358809,0.0,0.0,51.30944061279297,yes,down
2019-10-24,MGA,0,52.1567290295456,hold,0.0,0.0,0.0,50000.0,down,2019-10-24,52.1567290295456,52.3585916289972,51.6953356120528,726100.0,51.99332046508789,50.06699981689453,62.53834703305184,0.749767303466804,31978319242.0,1.0147532119650609,0.0,0.0,51.39381408691406,yes,down
2019-10-25,MGA,0,51.7818446858454,hold,0.0,0.0,0.0,50000.0,down,2019-10-25,51.7818446858454,52.21440214040385,51.7818446858454,542800.0,52.108665466308594,50.15879783630371,63.18119560565367,0.7401580810546804,31978862042.0,0.9731678007217315,0.0,0.0,51.48291015625,no,up
2019-10-28,MGA,0,52.38742625023658,hold,0.0,0.0,0.0,50000.0,down,2019-10-28,52.38742625023658,52.9449455740784,52.156727713895066,709900.0,52.42587661743164,50.21695251464844,64.961918792671,0.8843421936035156,31979571942.0,0.9633901083680227,0.0,0.0,51.83845901489258,no,up
