trans_date,ticker,qty,price,action,comm_fees,trans_amount,total_plus_comm_fees,acct_bal,pred_trend,date,Open,High,Low,Volume,Close,SMA20,RSI14,MOM5,OBV,ATR14,recom_type_ordinal,compound,pred_close,right_call?,real_trend
2019-10-10,NEM,0,38.075544333521776,hold,0.0,0.0,0.0,50000.0,down,2019-10-10,38.075544333521776,38.21261178147458,37.4195776226597,5189800.0,38.12449645996094,38.04323387145996,51.85136221958242,0.802825927734375,32120825975.0,0.9046965968817485,0.0,0.0,37.46888732910156,no,-
2019-10-11,NEM,0,37.59580926116215,hold,0.0,0.0,0.0,50000.0,down,2019-10-11,37.59580926116215,37.85036256627066,36.76360815042964,9358600.0,36.8321418762207,37.99428100585938,41.089402701295015,-0.6755485534667969,32111467375.0,0.9372817192138593,0.0,0.0,36.109825134277344,yes,down
2019-10-14,NEM,0,36.78318291349569,hold,0.0,0.0,0.0,50000.0,down,2019-10-14,36.78318291349569,37.302082093723584,36.66569708180032,4264300.0,37.20417785644531,37.970783424377444,44.650877400753274,-0.25455474853515625,32115731675.0,0.9157890972645312,0.0,0.0,36.54931640625,no,up
2019-10-15,NEM,0,36.91046557831578,hold,0.0,0.0,0.0,50000.0,down,2019-10-15,36.91046557831578,37.29229737555367,36.85172078843007,4892900.0,36.900672912597656,37.8772834777832,42.398936885671056,-1.204242706298821,32110838775.0,0.881845346540179,0.0,0.0,36.25539779663086,yes,down
2019-10-16,NEM,0,37.057320475787705,hold,0.0,0.0,0.0,50000.0,down,2019-10-16,37.057320475787705,37.07690207163685,36.47967647006438,5139700.0,37.037742614746094,37.8175609588623,43.77802928342721,-0.9300994873046875,32115978475.0,0.861515364756771,0.0,0.0,36.40867614746094,no,up
2019-10-17,NEM,0,37.01816172849777,hold,0.0,0.0,0.0,50000.0,down,2019-10-17,37.01816172849777,37.97763753465273,36.87130162421782,4821800.0,37.5076904296875,37.76469192504883,48.344418918849804,-0.6168060302734375,32120800275.0,0.8790025465909236,0.0,0.0,36.83432388305664,no,up
2019-10-18,NEM,0,37.48811142433321,hold,0.0,0.0,0.0,50000.0,down,2019-10-18,37.48811142433321,37.79161684976978,37.28251025197789,4616100.0,37.63496780395508,37.69615802764893,49.53978856313687,0.802825927734375,32125416375.0,0.8525814073909928,0.0,0.0,37.12425994873047,no,up
2019-10-21,NEM,0,37.840568137268654,hold,0.0,0.0,0.0,50000.0,down,2019-10-21,37.840568137268654,37.840568137268654,36.93004450139968,4362000.0,37.165016174316406,37.60363693237305,45.365369366089276,-0.03916168212890625,32121054375.0,0.856720137996563,0.0,0.0,36.4532585144043,yes,down
2019-10-22,NEM,0,37.17481114802693,hold,0.0,0.0,0.0,50000.0,down,2019-10-22,37.17481114802693,37.634965592236,36.92025412928285,5796800.0,37.00836944580078,37.48174419403076,44.03345136043323,0.107696533203125,32115257575.0,0.8465766612077477,0.0,0.0,36.27586364746094,yes,down
2019-10-23,NEM,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2019-10-23,37.59581069426113,38.08533945989053,37.24334938543867,5186200.0,37.57622909545898,37.423490333557126,49.788637912217595,0.5384864807128835,32120443775.0,0.8630333292707475,0.0,0.0,37.02347946166992,yes,up
2019-10-24,NEM,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2019-10-24,37.79161448409805,38.447584890065215,37.64475811366906,4402300.0,38.28114318847656,37.41027317047119,55.85701357514734,0.7734527587890625,32124846075.0,0.8636277910804254,0.0,0.0,37.78539276123047,yes,up
2019-10-25,NEM,0,38.770668839318816,hold,0.0,0.0,0.0,50000.0,down,2019-10-25,38.770668839318816,38.94689945779995,38.17344700425198,4970300.0,38.359466552734375,37.4484561920166,56.48628275899355,0.7244987487792969,32129816375.0,0.8571866955423928,0.0,0.0,37.89067459106445,no,up
2019-10-28,NEM,0,37.99721749716728,hold,0.0,0.0,0.0,50000.0,down,2019-10-28,37.99721749716728,38.1342849300379,37.7230788966186,4266500.0,38.036376953125,37.49398231506348,53.12219663330685,0.8713607788085938,32125549875.0,0.8414153355833485,0.0,0.0,37.419586181640625,yes,down
2019-10-29,NEM,0,37.60559347161674,hold,0.0,0.0,0.0,50000.0,down,2019-10-29,37.60559347161674,38.44758340826607,37.47831496763761,4550200.0,38.026588439941406,37.55664176940918,53.019173323694204,1.018218994140625,32120999675.0,0.8505477002294279,0.0,0.0,37.45864486694336,yes,down
2019-10-30,NEM,0,37.9384731313016,hold,0.0,0.0,0.0,50000.0,down,2019-10-30,37.9384731313016,38.486746603665296,37.67412719291951,4983000.0,38.2224006652832,37.61391658782959,54.90330788417622,0.6461715698242259,32125982675.0,0.8478385366948823,0.0,0.0,37.72698974609375,no,up
2019-10-31,NEM,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2019-10-31,38.3692573377463,38.92731974498104,38.222400971783614,5360500.0,38.89794921875,37.69273052215576,60.751431355177374,0.6168060302734375,32131343175.0,0.8376300040522363,0.0,0.0,38.47264099121094,yes,up
2019-11-01,NEM,0,38.84900171294807,hold,0.0,0.0,0.0,50000.0,down,2019-11-01,38.84900171294807,39.0252323608897,38.50633308351044,6446700.0,38.78046798706055,37.75636940002441,59.31096395284789,0.4210014343261719,32124896475.0,0.8148635235755953,0.0,0.0,38.312530517578125,yes,down
2019-11-04,NEM,0,38.6923535465273,hold,0.0,0.0,0.0,50000.0,down,2019-11-04,38.6923535465273,38.76088727397961,37.99722360533495,7374600.0,38.07554626464844,37.787210083007814,51.430925362904944,0.0391693115234375,32117521875.0,0.8126050134434524,0.0,0.0,37.449684143066406,yes,down
