trans_date,ticker,qty,price,action,comm_fees,trans_amount,total_plus_comm_fees,acct_bal,pred_trend,date,Open,High,Low,Volume,Close,SMA20,RSI14,MOM5,OBV,ATR14,recom_type_ordinal,compound,pred_close,right_call?,real_trend
2000-03-29,MGA,2450,4.912019056253159,buy,18.05167003173036,12034.44668782024,-12052.498357851971,37947.501642148025,up,2000-03-29,4.912019056253159,4.912019056253159,4.811773769390849,531200.0,4.82719612121582,4.9652880191802975,41.182210771529945,-0.17735671997070312,31832746842.0,0.1207766007930469,0.0,0.0,5.678420543670654,no,-
2000-03-30,MGA,2500,4.811772365196079,buy,18.044146369485297,12029.430912990198,-12047.475059359684,25900.02658278834,up,2000-03-30,4.811772365196079,4.873461754493464,4.711527107587827,580400.0,4.71923828125,4.946731901168823,36.280010372262446,-0.30844926834106445,31832166442.0,0.12371646122966048,0.0,0.0,5.530327320098877,no,down
2000-03-31,MGA,2510,4.78092947602272,buy,18.000199477225543,12000.132984817028,-12018.133184294253,13881.893398494089,up,2000-03-31,4.78092947602272,4.935153007507324,4.78092947602272,950800.0,4.935153007507324,4.938219571113587,49.283107358391696,-0.038558006286621094,31833117242.0,0.13030205158877933,0.0,0.0,5.756946086883545,yes,up
2000-04-03,MGA,2450,4.904309966754465,buy,18.023339127822663,12015.55941854844,-12033.582757676264,1848.3106408178246,up,2000-04-03,4.904309966754465,4.9737105794915575,4.888887608368445,779600.0,4.927443504333496,4.934960961341858,48.89939709052065,0.007712364196777344,31832337642.0,0.1270535458412317,0.0,0.0,5.950141906738281,no,down
2000-04-04,MGA,0,4.896596622319869,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-04,4.896596622319869,5.019975434850763,4.896596622319869,693600.0,4.996841907501221,4.941939473152161,52.48562686059633,0.11566543579101562,31833031242.0,0.1267910648904933,0.0,0.0,5.997204780578613,yes,up
2000-04-05,MGA,0,4.965998111701594,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-05,4.965998111701594,5.089376946774925,4.965998111701594,598000.0,5.058532238006592,4.951250529289245,55.47685943029222,0.23133611679077148,31833629242.0,0.12654733418926742,0.0,0.0,5.9824395179748535,yes,up
2000-04-06,MGA,0,5.058531186734027,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-06,5.058531186734027,5.320711156778168,5.058531186734027,929600.0,5.274444103240967,4.969853377342224,64.01543664048454,0.5552058219909668,31834558842.0,0.13623537960747273,0.0,0.0,6.199228286743164,yes,up
2000-04-07,MGA,0,5.259022572758338,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-07,5.259022572758338,5.259022572758338,5.089376683314521,365200.0,5.097087860107422,4.983348035812378,54.730411440583325,0.16193485260009766,31834193642.0,0.13972338248739938,0.0,0.0,6.140987396240234,no,down
2000-04-10,MGA,0,5.243601813077222,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-10,5.243601813077222,5.34384714185664,5.189623559119075,839200.0,5.228179454803467,5.002240419387817,59.41602053025308,0.3007359504699707,31835032842.0,0.14736880386324355,0.0,0.0,6.063085556030273,yes,up
2000-04-11,MGA,0,5.197334118378468,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-11,5.197334118378468,5.428669464893829,5.197334118378468,938800.0,5.413247108459473,5.0300007343292235,64.93406597875455,0.41640520095825195,31835971642.0,0.15336641405268056,0.0,0.0,6.2183098793029785,yes,up
2000-04-12,MGA,0,5.41324478598202,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-12,5.41324478598202,6.030138778686523,5.41324478598202,3939600.0,5.899048805236816,5.078195524215698,74.6700227208962,0.8405165672302246,31839911242.0,0.18647552681352506,0.0,0.0,6.6869635581970215,yes,up
2000-04-13,MGA,0,5.906763251519973,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-13,5.906763251519973,6.076409193469632,5.883629713981383,790400.0,5.976163864135742,5.121378207206726,75.81779056427973,0.7017197608947754,31840701642.0,0.1869258091474339,0.0,0.0,6.984438419342041,yes,up
2000-04-14,MGA,0,5.945314192966803,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-14,5.945314192966803,5.976158883980899,5.62915611007233,947200.0,5.660000801086426,5.152222800254822,63.17795470568127,0.5629129409790039,31839754442.0,0.1983602337842895,0.0,0.0,6.70654821395874,no,down
2000-04-17,MGA,0,5.629158946483031,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-17,5.629158946483031,5.737115419429282,5.606025416565978,754400.0,5.675426006317139,5.179597496986389,63.49769334545208,0.4472465515136719,31840508842.0,0.19355521728993336,0.0,0.0,6.4846296310424805,yes,up
2000-04-18,MGA,0,5.706272732848275,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-18,5.706272732848275,5.73711745032313,5.5520491454739975,395600.0,5.567471504211426,5.20311667919159,59.5973009746269,0.15422439575195312,31840113242.0,0.1929490092584476,0.0,0.0,6.540123462677002,no,down
2000-04-19,MGA,0,5.575178146362305,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-19,5.575178146362305,5.660001050387181,5.575178146362305,310800.0,5.575178146362305,5.231647944450378,59.787200454941626,-0.3238706588745117,31840424042.0,0.18577619046682672,0.0,0.0,6.533104419708252,yes,up
2000-04-20,MGA,0,5.606025416565978,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-20,5.606025416565978,5.683137182956156,5.590603063287942,496800.0,5.675426006317139,5.264034867286682,62.27135819502586,-0.3007378578186035,31840920842.0,0.1802178223330428,0.0,0.0,6.56569242477417,yes,up
2000-04-24,MGA,0,5.675427229394664,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-24,5.675427229394664,5.698560764297088,5.582893089784969,317200.0,5.636871337890625,5.297192883491516,60.717835203199485,-0.02312946319580078,31840603642.0,0.1756070974886911,0.0,0.0,6.595821380615234,no,down
2000-04-25,MGA,0,5.667717298924528,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-25,5.667717298924528,5.821940898895264,5.667717298924528,481200.0,5.821940898895264,5.342303371429443,65.20515442683784,0.146514892578125,31841084842.0,0.17628298773983023,0.0,0.0,6.747976303100586,yes,up
2000-04-26,MGA,0,5.791096210479737,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-26,5.791096210479737,5.929897451210277,5.690850869952125,544400.0,5.791096210479736,5.38779935836792,63.89510046143181,0.22362470626831055,31840540442.0,0.18076610156256748,0.0,0.0,6.803657531738281,no,down
2000-04-27,MGA,0,5.806516679894014,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-27,5.806516679894014,5.829650212483234,5.690849016947919,408800.0,5.760249614715576,5.434452033042907,62.54181542472366,0.18507146835327148,31840131642.0,0.1777686082749066,0.0,0.0,6.695283889770508,no,down
2000-04-28,MGA,0,5.729404188732412,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-04-28,5.729404188732412,5.821938307527552,5.729404188732412,430400.0,5.767960071563721,5.486888122558594,62.754167719219076,0.09253406524658203,31840562042.0,0.1716804304549233,0.0,0.0,6.630217552185059,yes,up
2000-05-01,MGA,0,5.798805216632824,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-05-01,5.798805216632824,5.829649925231934,5.760249330883934,200400.0,5.829649925231934,5.531612968444824,64.48874847405533,0.1927785873413086,31840762442.0,0.1643747278758573,0.0,0.0,6.7368574142456055,yes,up
2000-05-02,MGA,0,5.798804313905777,hold,0.0,0.0,0.0,1848.3106408178246,up,2000-05-02,5.798804313905777,5.86049372150052,5.721692554412349,449600.0,5.737114906311035,5.572096538543701,59.97667379954352,-0.08482599258422852,31840312842.0,0.16254804496245115,0.0,0.0,6.7153167724609375,no,down
