trans_date,ticker,qty,price,action,comm_fees,trans_amount,total_plus_comm_fees,acct_bal,pred_trend,date,Open,High,Low,Volume,Close,SMA20,RSI14,MOM5,OBV,ATR14,recom_type_ordinal,compound,pred_close,right_call?,real_trend
2000-03-29,ABT,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-03-29,9.332928495699338,9.708980148867273,9.281648381479782,11370100.0,9.538047790527344,8.93636612892151,59.069488243921484,0.15383911132812322,28315260357.0,0.3526338885337868,0.0,0.0,9.291337966918945,no,-
2000-03-30,ABT,0,9.674797054340043,hold,0.0,0.0,0.0,50000.0,down,2000-03-30,9.674797054340043,9.845729470293549,9.503864057361234,10572500.0,9.708983421325684,8.963715505599975,61.65696066173233,0.461517333984375,28325832857.0,0.35186471170511024,0.0,0.0,9.416621208190918,no,up
2000-03-31,ABT,0,9.708981025463236,hold,0.0,0.0,0.0,50000.0,down,2000-03-31,9.708981025463236,9.828634442436991,9.418395815741718,7390100.0,9.623515129089355,9.001320791244506,59.627266667923685,0.42733097076416016,28318442757.0,0.35603427706155044,0.0,0.0,9.569811820983887,yes,down
2000-04-03,ABT,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-04-03,9.726071600287474,10.221775961003909,9.674791498233205,9708000.0,10.119216918945312,9.079949569702148,66.51266650929837,1.0255928039550781,28328150757.0,0.37333617383676493,0.0,0.0,9.739852905273438,yes,up
2000-04-04,ABT,0,10.17050022211458,hold,0.0,0.0,0.0,50000.0,down,2000-04-04,10.17050022211458,10.871323468553852,10.102126343838563,15373200.0,10.785858154296877,9.21413164138794,73.14568809672832,1.5213022232055682,28343523957.0,0.40161195604237376,0.0,0.0,9.95219898223877,no,up
2000-04-05,ABT,0,10.563647728380564,hold,0.0,0.0,0.0,50000.0,down,2000-04-05,10.563647728380564,10.580741492742028,10.1192226375391,8360700.0,10.153409004211426,9.297888803482056,60.834524925080004,0.615361213684082,28335163257.0,0.4205422103791883,0.0,0.0,10.152956008911133,yes,down
2000-04-06,ABT,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-04-06,10.153409819611026,10.529462207307834,10.153409819611026,7079400.0,10.341435432434082,9.387628507614135,62.83713987850456,0.6324520111083984,28342242657.0,0.417364424144704,0.0,0.0,10.26080322265625,yes,up
2000-04-07,ABT,0,10.341434831323204,hold,0.0,0.0,0.0,50000.0,down,2000-04-07,10.341434831323204,10.39271496349447,9.965382465484986,6845100.0,10.01666259765625,9.465402936935424,57.37959842046521,0.39314746856689453,28335397557.0,0.4180764294207597,0.0,0.0,10.221574783325195,yes,down
2000-04-10,ABT,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-04-10,9.914098715209224,10.392709952573435,9.726072622948266,11166100.0,10.136310577392578,9.55428786277771,58.79929532520705,0.017093658447265625,28346563657.0,0.43583077943536036,0.0,0.0,10.074058532714844,yes,up
2000-04-11,ABT,0,10.102125768265438,hold,0.0,0.0,0.0,50000.0,down,2000-04-11,10.102125768265438,10.52945812545443,10.102125768265438,8703800.0,10.409805297851562,9.649155330657958,61.92166492445841,-0.3760528564453143,28355267457.0,0.43522374927490554,0.0,0.0,9.927939414978027,no,up
2000-04-12,ABT,0,10.651000880680654,hold,0.0,0.0,0.0,50000.0,down,2000-04-12,10.651000880680654,11.011760282773686,10.513568226982214,15842200.0,10.891507148742676,9.74930543899536,66.70733040298626,0.73809814453125,28371109657.0,0.44713312324970683,0.0,0.0,9.922399520874023,no,up
2000-04-13,ABT,0,10.78843883597102,hold,0.0,0.0,0.0,50000.0,down,2000-04-13,10.78843883597102,10.96022944554433,10.599468698288018,8913900.0,10.771259307861328,9.816093826293946,64.527159253718,0.4298238754272461,28362195757.0,0.4409636678216073,0.0,0.0,10.073602676391602,yes,down
2000-04-14,ABT,0,10.668178563375143,hold,0.0,0.0,0.0,50000.0,down,2000-04-14,10.668178563375143,10.719714777742656,10.03255396333458,11353400.0,10.118449211120604,9.863916492462158,54.17541501024454,0.10178661346435369,28350842357.0,0.4622309304434031,0.0,0.0,10.23353385925293,yes,down
2000-04-17,ABT,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-04-17,10.16998373106127,10.41048989002046,10.049730651581676,7666900.0,10.358952522277832,9.918636322021484,56.917558489301314,0.2226419448852539,28358509257.0,0.4549829524430731,0.0,0.0,10.281965255737305,yes,up
2000-04-18,ABT,0,10.35895203576732,hold,0.0,0.0,0.0,50000.0,down,2000-04-18,10.35895203576732,10.616637694498383,10.20434110768058,6324500.0,10.496384620666504,9.982791805267334,58.447723468340705,0.0865793228149414,28364833757.0,0.4519339263269823,0.0,0.0,10.24321460723877,no,up
2000-04-19,ABT,0,10.565102388283613,hold,0.0,0.0,0.0,50000.0,down,2000-04-19,10.565102388283613,10.668177139016905,10.358954054697003,6056800.0,10.547924041748049,10.040977573394775,59.03532578329032,-0.34358310699462713,28370890557.0,0.441740294755048,0.0,0.0,10.201961517333984,no,up
2000-04-20,ABT,0,10.599462101208337,hold,0.0,0.0,0.0,50000.0,down,2000-04-20,10.599462101208337,10.822789988231085,10.51356684988268,6094800.0,10.788432121276855,10.118025875091552,61.75337087860174,0.017172813415527344,28376985357.0,0.4322747835831449,0.0,0.0,10.23828411102295,no,up
2000-04-24,ABT,0,10.650999450664257,hold,0.0,0.0,0.0,50000.0,down,2000-04-24,10.650999450664257,11.063296188523772,10.616641583822656,9178800.0,11.011758804321287,10.208804607391357,64.13314675009941,0.8933095932006836,28386164157.0,0.433301913663,0.0,0.0,10.40942668914795,no,up
2000-04-25,ABT,0,10.99458016574773,hold,0.0,0.0,0.0,50000.0,down,2000-04-25,10.99458016574773,11.028938031685916,10.719714902481943,5514700.0,10.925863265991213,10.300416564941406,62.52179988647521,0.5669107437133807,28380649457.0,0.4244391433444981,0.0,0.0,10.648079872131348,yes,down
2000-04-26,ABT,0,10.599463887214338,hold,0.0,0.0,0.0,50000.0,down,2000-04-26,10.599463887214338,10.719717025756836,10.56510601447082,4376100.0,10.719717025756836,10.373174619674682,58.70935731254517,0.22333240509033203,28376273357.0,0.4198904367856335,0.0,0.0,10.781234741210938,yes,down
2000-04-27,ABT,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-04-27,10.582285534782766,10.73689654606878,10.530748141727305,8515600.0,10.719717025756836,10.432258081436157,58.70935731254517,0.1717929840087873,28376273357.0,0.40462314875390787,0.0,0.0,10.75267505645752,no,-
2000-04-28,ABT,0,10.650997815063208,hold,0.0,0.0,0.0,50000.0,down,2000-04-28,10.650997815063208,10.650997815063208,10.358954239936509,6870100.0,10.565102577209473,10.475064039230347,55.75217773138088,-0.2233295440673828,28369403257.0,0.40149026568722357,0.0,0.0,10.63854694366455,yes,down
2000-05-01,ABT,0,10.479209715178303,hold,0.0,0.0,0.0,50000.0,down,2000-05-01,10.479209715178303,10.49638923379595,10.25588298043046,8625200.0,10.462031364440918,10.516989850997925,53.806473188556694,-0.5497274398803693,28360778057.0,0.3948995036223514,0.0,0.0,10.529328346252441,yes,down
2000-05-02,ABT,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-05-02,10.341773692579762,10.547921985988664,10.101266377036254,8389700.0,10.496384620666504,10.535848236083984,54.377958377224815,-0.4294786453247088,28369167757.0,0.39859636828878414,0.0,0.0,10.476761817932129,yes,up
2000-05-03,ABT,0,10.42767594000371,hold,0.0,0.0,0.0,50000.0,down,2000-05-03,10.42767594000371,10.513570049590266,10.204347985013172,7554800.0,10.34178066253662,10.513644361495972,51.301899214049804,-0.3779363632202166,28361612957.0,0.39221248945223486,0.0,0.0,10.490554809570312,yes,down
2000-05-04,ABT,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-05-04,10.273058727345866,10.358953962902469,10.11844777049597,5276500.0,10.23870086669922,10.517908954620362,49.29949441994558,-0.4810161590576154,28356336457.0,0.38137632537753935,0.0,0.0,10.52524471282959,no,down
2000-05-05,ABT,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-05-05,10.169988501804296,10.427674293518066,10.118451109885472,6311700.0,10.427674293518066,10.522220897674561,52.92695419470691,-0.13742828369140625,28362648157.0,0.37622252953861474,0.0,0.0,10.524752616882324,yes,up
