trans_date,ticker,qty,price,action,comm_fees,trans_amount,total_plus_comm_fees,acct_bal,pred_trend,date,Open,High,Low,Volume,Close,SMA20,RSI14,MOM5,OBV,ATR14,recom_type_ordinal,compound,pred_close,right_call?,real_trend
2000-03-29,NEM,0,17.344008352242263,hold,0.0,0.0,0.0,50000.0,down,2000-03-29,17.344008352242263,17.966859480913946,16.91280372470033,1840700.0,17.104450225830078,17.70938491821289,45.63361657267497,-0.7665920257568359,32086679575.0,0.8083281948223643,0.0,0.0,16.680261611938477,no,-
2000-03-30,NEM,0,17.104456901550293,hold,0.0,0.0,0.0,50000.0,down,2000-03-30,17.104456901550293,17.48775005340576,17.104456901550293,915300.0,17.152368545532227,17.739282035827635,46.0557323857527,-0.4791107177734375,32087594875.0,0.7779690257333156,0.0,0.0,16.70901870727539,no,up
2000-03-31,NEM,0,17.104463540079866,hold,0.0,0.0,0.0,50000.0,down,2000-03-31,17.104463540079866,17.67940349100692,17.104463540079866,1074300.0,17.200286865234375,17.772820663452148,46.503048860010146,-0.7186717987060547,32088669175.0,0.7634669489614397,0.0,0.0,16.734663009643555,no,up
2000-04-03,NEM,0,17.15237520265712,hold,0.0,0.0,0.0,50000.0,down,2000-04-03,17.15237520265712,17.439845178120645,16.9607285523481,1063500.0,17.200286865234375,17.78959016799927,46.503048860010146,-0.19163131713867188,32088669175.0,0.7431562115908044,0.0,0.0,16.759498596191406,no,-
2000-04-04,NEM,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-04-04,17.056538033992684,18.63762161579538,16.864891539228722,2355700.0,18.0147705078125,17.753656578063964,54.01921135222758,0.6707611083984375,32091024875.0,0.8166972019462223,0.0,0.0,17.34468650817871,yes,up
2000-04-05,NEM,0,18.014766753665985,hold,0.0,0.0,0.0,50000.0,down,2000-04-05,18.014766753665985,18.20641320849222,17.5356506166004,1095200.0,18.1105899810791,17.765633964538573,54.82336148432538,1.0061397552490234,32092120075.0,0.8062733012280506,0.0,0.0,17.662120819091797,no,up
2000-04-06,NEM,0,17.918959682226827,hold,0.0,0.0,0.0,50000.0,down,2000-04-06,17.918959682226827,17.966871339131178,17.48775477008768,549100.0,17.679401397705078,17.729701232910156,50.53991462503289,0.5270328521728516,32091570975.0,0.7931705804968628,0.0,0.0,17.299304962158203,yes,down
2000-04-07,NEM,0,17.679393783733854,hold,0.0,0.0,0.0,50000.0,down,2000-04-07,17.679393783733854,18.014775237625823,17.439835602382445,715200.0,17.775217056274414,17.727305507659914,51.44771696482113,0.5749301910400391,32092286175.0,0.7775826558358997,0.0,0.0,17.180652618408203,no,up
2000-04-10,NEM,0,18.014782996035528,hold,0.0,0.0,0.0,50000.0,down,2000-04-10,18.014782996035528,18.06269465293988,17.631489740800728,976600.0,17.679401397705078,17.703350257873534,50.45050689901519,0.4791145324707031,32091309575.0,0.7528413884289892,0.0,0.0,17.194185256958008,yes,down
2000-04-11,NEM,0,17.82313535557711,hold,0.0,0.0,0.0,50000.0,down,2000-04-11,17.82313535557711,18.158516934848723,17.77522370139545,932600.0,17.91895866394043,17.667416763305663,52.90817703216415,-0.09581184387207031,32092242175.0,0.7332895419086075,0.0,0.0,17.359907150268555,no,up
2000-04-12,NEM,0,17.631491828429663,hold,0.0,0.0,0.0,50000.0,down,2000-04-12,17.631491828429663,18.062696791624955,17.15237520265712,1779600.0,17.200286865234375,17.61231870651245,45.60078172944471,-0.9103031158447266,32090462575.0,0.7459346881271239,0.0,0.0,16.88822364807129,yes,down
2000-04-13,NEM,0,17.24819284030769,hold,0.0,0.0,0.0,50000.0,down,2000-04-13,17.24819284030769,17.344016133864955,16.289959904735042,2369000.0,16.337871551513672,17.557220458984375,38.69429364835148,-1.3415298461914062,32088093575.0,0.7679433696273231,0.0,0.0,16.174922943115234,yes,down
2000-04-14,NEM,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-04-14,17.0086269752652,17.58356647865445,16.960715349982767,2650500.0,17.104450225830078,17.538055992126466,46.456991866163136,-0.6707668304443359,32090744075.0,0.8020684808782842,0.0,0.0,16.5041446685791,yes,up
2000-04-17,NEM,0,0.0,hold,0.0,0.0,0.0,50000.0,up,2000-04-17,17.39193046794218,18.014781972303748,17.05654888867057,2094700.0,17.91895866394043,17.552429962158204,53.233012718437635,0.23955726623535156,32092838775.0,0.8132230953607766,0.0,0.0,17.302013397216797,yes,up
2000-04-18,NEM,0,18.06268213150349,hold,0.0,0.0,0.0,50000.0,down,2000-04-18,18.06268213150349,18.06268213150349,17.24818452875665,1382200.0,18.0147705078125,17.52847385406494,53.970937992655365,0.09581184387207031,32094220975.0,0.8133141316026383,0.0,0.0,17.547103881835938,no,up
2000-04-19,NEM,0,17.77521532232111,hold,0.0,0.0,0.0,50000.0,down,2000-04-19,17.77521532232111,18.493889796269404,17.727303690724558,1135000.0,18.44597816467285,17.557220649719238,57.24097546858907,1.2456912994384766,32095355975.0,0.8099764154556531,0.0,0.0,17.779085159301758,no,up
2000-04-20,NEM,0,18.398056871309056,hold,0.0,0.0,0.0,50000.0,down,2000-04-20,18.398056871309056,18.925084542101764,18.20641044556625,1061100.0,18.25432205200196,17.588362789154054,55.35851472147122,1.9164505004882884,32094294875.0,0.8034548212470718,0.0,0.0,17.81592559814453,yes,down
2000-04-24,NEM,0,18.44597816467285,hold,0.0,0.0,0.0,50000.0,down,2000-04-24,18.44597816467285,18.733447954252167,18.350154901479744,785200.0,18.44597816467285,17.614713764190675,56.88547314042547,1.3415279388427734,32095080075.0,0.7802884698901529,0.0,0.0,17.875843048095703,no,up
2000-04-25,NEM,0,18.398068327788074,hold,0.0,0.0,0.0,50000.0,down,2000-04-25,18.398068327788074,18.398068327788074,17.439835602382445,1199800.0,17.775217056274414,17.633878707885742,50.38931072213371,-0.14374160766601562,32093880275.0,0.7964209050615996,0.0,0.0,17.326494216918945,yes,down
2000-04-26,NEM,0,17.5356506166004,hold,0.0,0.0,0.0,50000.0,down,2000-04-26,17.5356506166004,18.302236435905336,17.48773900289384,822000.0,18.1105899810791,17.672207736968993,53.26313298219089,0.09581947326660156,32094702275.0,0.7977120856294493,0.0,0.0,17.376792907714844,no,up
2000-04-27,NEM,0,18.78134886423747,hold,0.0,0.0,0.0,50000.0,down,2000-04-27,18.78134886423747,18.78134886423747,17.871028383572895,1667100.0,18.39805603027344,17.736888027191164,55.635404604377314,-0.04792213439941051,32096369375.0,0.8057555424176724,0.0,0.0,17.744585037231445,no,up
